tên hồ,Qve,Tqx,Qxt,Qxm
Đại Ninh,24.0,20.7,0.7,20.0
Hàm Thuận,83.39,150.43,25.0,125.43
Đa Mi,131.82,133.48,0.0,133.48
Thượng Kon Tum,25.52,27.78,0.0,27.78
Pleikrông,270.0,200.0,0.0,200.0
Ialy,333.0,404.0,0.0,404.0
Sê San 3,469.0,486.0,0.0,486.0
Sê San 3A,523.0,581.0,0.0,581.0
Sê San 4,734.0,660.0,0.0,660.0
Kanak,14.4,33.0,0.0,33.0
An Khê,36.57,47.5,4.0,43.5
Srêpốk 3,443.0,443.0,36.0,407.0
Buôn Kuốp,288.0,346.0,37.0,309.0
Buôn Tua Srah,142.0,172.0,0.0,172.0
Đồng Nai 3,149.78,123.66,0.0,123.66
Đồng Nai 4,189.19,177.73,2.5,175.23
Đơn Dương,56.19,37.23,0.0,37.23
Đại Ninh,14.0,45.7,0.7,45.0
Hàm Thuận,83.69,130.62,5.78,124.84
Đa Mi,128.3,131.63,0.0,131.63
Thượng Kon Tum,16.78,21.73,0.0,21.73
Pleikrông,290.0,220.0,20.0,200.0
Ialy,404.0,404.0,0.0,404.0
Sê San 3,461.0,486.0,0.0,486.0
Sê San 3A,492.0,564.0,0.0,564.0
Sê San 4,660.0,660.0,0.0,660.0
Kanak,11.5,33.0,0.0,33.0
An Khê,37.26,50.64,4.0,46.64
Srêpốk 3,409.0,446.0,36.0,410.0
Buôn Kuốp,296.0,311.0,0.0,311.0
Buôn Tua Srah,167.0,172.0,0.0,172.0
Đồng Nai 3,159.22,185.34,0.0,185.34
Đồng Nai 4,204.04,204.04,2.5,201.54
Đơn Dương,72.5,37.21,0.0,37.21
Đại Ninh,34.0,43.7,0.7,43.0
Hàm Thuận,109.18,109.18,2.9,106.28
Đa Mi,106.47,121.19,0.0,121.19
Thượng Kon Tum,16.78,27.78,0.0,27.78
Pleikrông,251.0,251.0,51.0,200.0
Ialy,404.0,404.0,0.0,404.0
Sê San 3,465.0,486.0,0.0,486.0
Sê San 3A,494.0,564.0,0.0,564.0
Sê San 4,660.0,660.0,0.0,660.0
Kanak,11.5,33.0,0.0,33.0
An Khê,36.46,49.0,4.0,45.0
Srêpốk 3,435.0,407.0,0.0,407.0
Buôn Kuốp,304.0,348.0,38.0,310.0
Buôn Tua Srah,225.0,224.5,52.5,172.0
Đồng Nai 3,179.52,153.4,0.0,153.4
Đồng Nai 4,172.27,149.36,2.5,146.86
Đơn Dương,47.13,37.51,0.0,37.51
Đại Ninh,42.0,12.7,0.7,12.0
Hàm Thuận,67.41,128.45,2.9,125.55
Đa Mi,128.82,99.93,0.0,99.93
Thượng Kon Tum,16.78,27.78,0.0,27.78
Pleikrông,220.0,220.0,20.0,200.0
Ialy,333.0,404.0,0.0,404.0
Sê San 3,453.0,486.0,0.0,486.0
Sê San 3A,498.0,564.0,0.0,564.0
Sê San 4,675.0,675.0,0.0,675.0
Kanak,11.3,33.0,0.0,33.0
An Khê,36.18,49.0,4.0,45.0
Srêpốk 3,487.0,482.0,72.0,410.0
Buôn Kuốp,386.0,386.0,76.0,310.0
Buôn Tua Srah,178.0,198.3,26.3,172.0
Đồng Nai 3,137.82,163.94,0.0,163.94
Đồng Nai 4,194.16,194.16,2.5,191.66
Đơn Dương,82.11,37.49,0.0,37.49
Đại Ninh,22.0,18.7,0.7,18.0
Hàm Thuận,105.64,125.75,2.9,122.85
Đa Mi,129.7,121.37,0.0,121.37
Thượng Kon Tum,13.92,27.78,0.0,27.78
Pleikrông,210.0,210.0,10.0,200.0
Ialy,333.0,404.0,0.0,404.0
Sê San 3,461.0,486.0,0.0,486.0
Sê San 3A,525.0,564.0,0.0,564.0
Sê San 4,675.0,675.0,0.0,675.0
Kanak,11.3,33.0,0.0,33.0
An Khê,36.18,49.0,4.0,45.0
Srêpốk 3,395.0,358.0,358.0,0.0
Buôn Kuốp,363.0,349.0,38.0,311.0
Buôn Tua Srah,184.0,198.3,26.3,172.0
Đồng Nai 3,167.07,154.01,0.0,154.01
Đồng Nai 4,174.3,174.3,2.5,171.8
Đơn Dương,64.22,37.59,0.0,37.59
Đại Ninh,63.0,45.7,0.7,45.0
Hàm Thuận,141.82,128.41,2.9,125.51
Đa Mi,129.79,128.12,0.0,128.12
Thượng Kon Tum,13.89,27.78,0.0,27.78
Pleikrông,280.0,210.0,10.0,200.0
Ialy,404.0,404.0,0.0,404.0
Sê San 3,461.0,486.0,0.0,486.0
Sê San 3A,522.0,541.0,0.0,541.0
Sê San 4,675.0,675.0,0.0,675.0
Kanak,11.3,33.0,0.0,33.0
An Khê,36.18,49.0,4.0,45.0
Srêpốk 3,455.0,446.0,36.0,410.0
Buôn Kuốp,348.0,348.0,38.0,310.0
Buôn Tua Srah,178.0,198.3,26.3,172.0
Đồng Nai 3,157.46,92.15,0.0,92.15
Đồng Nai 4,113.32,90.45,2.5,87.95
Đơn Dương,64.07,37.44,0.0,37.44
Đại Ninh,59.0,48.7,0.7,48.0
Hàm Thuận,161.92,128.4,2.9,125.5
Đa Mi,134.08,126.03,0.0,126.03
Thượng Kon Tum,13.92,27.78,0.0,27.78
Pleikrông,321.0,251.0,51.0,200.0
Ialy,404.0,404.0,0.0,404.0
Sê San 3,469.0,486.0,0.0,486.0
Sê San 3A,541.0,541.0,0.0,541.0
Sê San 4,528.0,675.0,0.0,675.0
Kanak,7.12,33.0,0.0,33.0
An Khê,37.74,47.5,4.0,43.5
Srêpốk 3,446.0,446.0,36.0,410.0
Buôn Kuốp,348.0,348.0,38.0,310.0
Buôn Tua Srah,196.0,198.3,26.3,172.0
Đồng Nai 3,168.12,37.5,0.0,37.5
Đồng Nai 4,84.1,46.7,2.5,44.2
Đơn Dương,52.16,37.5,0.0,37.5
Đại Ninh,43.0,18.7,0.7,18.0
Hàm Thuận,104.25,104.25,5.8,98.45
Đa Mi,99.96,117.74,0.0,117.74
Thượng Kon Tum,32.23,13.89,0.0,13.89
Pleikrông,634.0,634.0,434.0,200.0
Ialy,1114.0,374.0,0.0,374.0
Sê San 3,382.0,411.0,0.0,411.0
Sê San 3A,498.0,481.0,0.0,481.0
Sê San 4,652.0,505.0,0.0,505.0
Kanak,7.12,33.0,0.0,33.0
An Khê,37.74,47.5,4.0,43.5
Srêpốk 3,427.0,446.0,36.0,410.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,206.0,198.3,26.3,172.0
Đồng Nai 3,186.86,4.0,0.0,4.0
Đồng Nai 4,41.6,30.14,2.5,27.64
Đơn Dương,31.63,31.34,0.0,31.34
Đại Ninh,33.0,9.7,0.7,9.0
Hàm Thuận,143.75,150.45,25.0,125.45
Đa Mi,128.79,123.79,0.0,123.79
Thượng Kon Tum,16.82,21.73,0.0,21.73
Pleikrông,354.0,364.0,164.0,200.0
Ialy,514.0,514.0,110.0,404.0
Sê San 3,531.0,531.0,45.0,486.0
Sê San 3A,557.0,596.0,0.0,596.0
Sê San 4,793.0,675.0,0.0,675.0
Kanak,7.12,33.0,0.0,33.0
An Khê,37.74,47.5,4.0,43.5
Srêpốk 3,452.0,443.0,36.0,407.0
Buôn Kuốp,334.0,349.0,38.0,311.0
Buôn Tua Srah,176.0,198.3,26.3,172.0
Đồng Nai 3,159.78,81.41,0.0,81.41
Đồng Nai 4,101.36,101.36,2.5,98.86
Đơn Dương,47.36,37.49,0.0,37.49
Đại Ninh,49.0,25.7,0.7,25.0
Hàm Thuận,142.78,149.48000000000002,25.0,124.48
Đa Mi,133.58,133.58,0.0,133.58
Thượng Kon Tum,13.93,27.78,0.0,27.78
Pleikrông,302.0,302.0,102.0,200.0
Ialy,519.0,519.0,115.0,404.0
Sê San 3,566.0,566.0,80.0,486.0
Sê San 3A,580.0,580.0,0.0,580.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,12.9,30.0,0.0,30.0
An Khê,33.58,47.5,4.0,43.5
Srêpốk 3,546.0,518.0,108.0,410.0
Buôn Kuốp,363.0,349.0,38.0,311.0
Buôn Tua Srah,173.0,198.3,26.3,172.0
Đồng Nai 3,206.78,32.11,0.0,32.11
Đồng Nai 4,84.9,96.36,2.5,93.86
Đơn Dương,76.05,37.45,0.0,37.45
Đại Ninh,77.0,21.7,0.7,21.0
Hàm Thuận,135.9,149.31,25.0,124.31
Đa Mi,126.65,129.98,0.0,129.98
Thượng Kon Tum,11.03,27.78,0.0,27.78
Pleikrông,302.0,302.0,102.0,200.0
Ialy,519.0,519.0,115.0,404.0
Sê San 3,562.0,566.0,80.0,486.0
Sê San 3A,580.0,580.0,0.0,580.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,13.3,30.0,0.0,30.0
An Khê,33.76,49.0,4.0,45.0
Srêpốk 3,460.0,446.0,36.0,410.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,172.0,198.3,26.3,172.0
Đồng Nai 3,116.17,0.0,0.0,0.0
Đồng Nai 4,2.5,197.4,2.5,194.9
Đơn Dương,49.66,37.4,0.0,37.4
Đại Ninh,66.0,41.7,0.7,41.0
Hàm Thuận,157.18,150.48000000000002,25.0,125.48
Đa Mi,125.48,131.42,0.0,131.42
Thượng Kon Tum,13.93,27.78,0.0,27.78
Pleikrông,302.0,302.0,102.0,200.0
Ialy,553.0,476.0,72.0,404.0
Sê San 3,523.0,527.0,41.0,486.0
Sê San 3A,561.0,592.0,0.0,592.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,13.3,30.0,0.0,30.0
An Khê,33.76,49.0,4.0,45.0
Srêpốk 3,469.0,446.0,36.0,410.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,225.0,198.3,26.3,172.0
Đồng Nai 3,158.94,71.6,0.0,71.6
Đồng Nai 4,88.35,42.52,2.5,40.02
Đơn Dương,47.32,37.45,0.0,37.45
Đại Ninh,45.0,35.7,0.7,35.0
Hàm Thuận,156.62,149.92000000000002,25.0,124.92
Đa Mi,125.55,133.51,0.0,133.51
Thượng Kon Tum,11.46,27.78,0.0,27.78
Pleikrông,302.0,302.0,102.0,200.0
Ialy,454.0,454.0,50.0,404.0
Sê San 3,502.0,502.0,16.0,486.0
Sê San 3A,506.0,597.0,0.0,597.0
Sê San 4,934.0,787.0,112.0,675.0
Kanak,13.3,30.0,0.0,30.0
An Khê,33.76,49.0,4.0,45.0
Srêpốk 3,427.0,446.0,36.0,410.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,221.0,224.5,52.5,172.0
Đồng Nai 3,140.22,82.0,0.0,82.0
Đồng Nai 4,102.48,102.48,2.5,99.98
Đơn Dương,54.91,37.45,0.0,37.45
Đại Ninh,55.0,54.7,0.7,54.0
Hàm Thuận,123.61,150.43,25.0,125.43
Đa Mi,126.98,131.7,0.0,131.7
Thượng Kon Tum,22.63,27.78,0.0,27.78
Pleikrông,220.0,220.0,20.0,200.0
Ialy,454.0,454.0,50.0,404.0
Sê San 3,502.0,502.0,16.0,486.0
Sê San 3A,540.0,521.0,0.0,521.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,13.3,30.0,0.0,30.0
An Khê,33.76,49.0,4.0,45.0
Srêpốk 3,537.0,518.0,108.0,410.0
Buôn Kuốp,408.0,422.0,113.0,309.0
Buôn Tua Srah,204.0,224.5,52.5,172.0
Đồng Nai 3,160.93,44.48,0.0,44.48
Đồng Nai 4,63.4,74.7,2.5,72.2
Đơn Dương,36.79,21.79,0.0,21.79
Đại Ninh,65.0,16.7,0.7,16.0
Hàm Thuận,136.92,69.88000000000001,2.9,66.98
Đa Mi,71.14,103.92,0.0,103.92
Thượng Kon Tum,34.16,27.78,0.0,27.78
Pleikrông,230.0,230.0,30.0,200.0
Ialy,532.0,454.0,50.0,404.0
Sê San 3,506.0,502.0,16.0,486.0
Sê San 3A,509.0,606.0,0.0,606.0
Sê San 4,778.0,675.0,0.0,675.0
Kanak,27.2,30.0,0.0,30.0
An Khê,33.36,49.0,4.0,45.0
Srêpốk 3,532.0,550.0,144.0,406.0
Buôn Kuốp,392.0,422.0,112.0,310.0
Buôn Tua Srah,199.0,224.5,52.5,172.0
Đồng Nai 3,166.8,79.5,0.0,79.5
Đồng Nai 4,118.23,141.15,2.5,138.65
Đơn Dương,52.41,37.4,0.0,37.4
Đại Ninh,64.0,16.7,0.7,16.0
Hàm Thuận,120.27,86.75,2.9,83.85
Đa Mi,106.4,109.45,0.0,109.45
Thượng Kon Tum,28.68,20.83,0.0,20.83
Pleikrông,230.0,230.0,30.0,200.0
Ialy,424.0,424.0,20.0,404.0
Sê San 3,498.0,502.0,16.0,486.0
Sê San 3A,516.0,531.0,0.0,531.0
Sê San 4,602.0,675.0,0.0,675.0
Kanak,27.8,25.0,0.0,25.0
An Khê,33.52,49.0,4.0,45.0
Srêpốk 3,498.0,479.0,72.0,407.0
Buôn Kuốp,383.0,384.0,74.0,310.0
Buôn Tua Srah,187.0,198.3,26.3,172.0
Đồng Nai 3,147.88,147.88,0.0,147.88
Đồng Nai 4,161.59,184.51,2.5,182.01
Đơn Dương,52.44,37.43,0.0,37.43
Đại Ninh,55.0,21.7,0.7,21.0
Hàm Thuận,112.25,98.84,2.9,95.94
Đa Mi,98.35,120.85,0.0,120.85
Thượng Kon Tum,37.05,27.78,0.0,27.78
Pleikrông,210.0,210.0,10.0,200.0
Ialy,336.0,414.0,10.0,404.0
Sê San 3,495.0,491.0,5.0,486.0
Sê San 3A,487.0,548.0,0.0,548.0
Sê San 4,675.0,675.0,0.0,675.0
Kanak,28.3,30.0,0.0,30.0
An Khê,33.75,49.0,4.0,45.0
Srêpốk 3,445.0,482.0,72.0,410.0
Buôn Kuốp,375.0,346.0,37.0,309.0
Buôn Tua Srah,185.0,198.3,26.3,172.0
Đồng Nai 3,177.9,177.9,0.0,177.9
Đồng Nai 4,171.89,183.35,2.5,180.85
Đơn Dương,8.32,37.46,0.0,37.46
Đại Ninh,33.0,42.7,0.7,42.0
Hàm Thuận,81.8,122.13000000000001,2.9,119.23
Đa Mi,120.31,118.64,0.0,118.64
Thượng Kon Tum,43.86,27.78,0.0,27.78
Pleikrông,230.0,230.0,30.0,200.0
Ialy,414.0,414.0,10.0,404.0
Sê San 3,495.0,491.0,5.0,486.0
Sê San 3A,503.0,564.0,0.0,564.0
Sê San 4,675.0,675.0,0.0,675.0
Kanak,27.6,30.0,0.0,30.0
An Khê,33.59,49.0,4.0,45.0
Srêpốk 3,443.0,443.0,36.0,407.0
Buôn Kuốp,363.0,349.0,38.0,311.0
Buôn Tua Srah,172.0,172.0,0.0,172.0
Đồng Nai 3,154.48,169.04,0.0,169.04
Đồng Nai 4,179.97,179.97,2.5,177.47
Đơn Dương,35.3,37.46,0.0,37.46
Đại Ninh,40.0,42.7,0.7,42.0
Hàm Thuận,105.01,111.71000000000001,2.9,108.81
Đa Mi,110.13,121.24,0.0,121.24
Thượng Kon Tum,31.24,27.78,0.0,27.78
Pleikrông,528.0,528.0,328.0,200.0
Ialy,814.0,499.0,95.0,404.0
Sê San 3,496.0,512.0,26.0,486.0
Sê San 3A,516.0,574.0,0.0,574.0
Sê San 4,660.0,660.0,0.0,660.0
Kanak,27.3,30.0,0.0,30.0
An Khê,47.38,47.5,4.0,43.5
Srêpốk 3,527.0,443.0,36.0,407.0
Buôn Kuốp,290.0,349.0,38.0,311.0
Buôn Tua Srah,121.0,172.0,0.0,172.0
Đồng Nai 3,141.85,156.41,0.0,156.41
Đồng Nai 4,151.09,185.47,2.5,182.97
Đơn Dương,15.65,37.44,0.0,37.44
Đại Ninh,39.0,53.7,0.7,53.0
Hàm Thuận,62.84,127.9,2.9,125.0
Đa Mi,127.4,133.79,0.0,133.79
Thượng Kon Tum,34.13,27.78,0.0,27.78
Pleikrông,522.0,522.0,320.0,202.0
Ialy,679.0,514.0,110.0,404.0
Sê San 3,566.0,566.0,80.0,486.0
Sê San 3A,590.0,590.0,0.0,590.0
Sê San 4,899.0,899.0,224.0,675.0
Kanak,27.3,30.0,0.0,30.0
An Khê,47.38,47.5,4.0,43.5
Srêpốk 3,428.0,470.0,63.0,407.0
Buôn Kuốp,309.0,309.0,0.0,309.0
Buôn Tua Srah,131.0,172.0,0.0,172.0
Đồng Nai 3,141.85,156.41,0.0,156.41
Đồng Nai 4,151.09,185.47,2.5,182.97
Đơn Dương,15.65,37.44,0.0,37.44
Đại Ninh,39.0,53.7,0.7,53.0
Hàm Thuận,62.84,127.9,2.9,125.0
Đa Mi,127.4,133.79,0.0,133.79
Thượng Kon Tum,19.68,27.78,0.0,27.78
Pleikrông,302.0,302.0,102.0,200.0
Ialy,510.0,510.0,110.0,400.0
Sê San 3,566.0,566.0,80.0,486.0
Sê San 3A,599.0,599.0,33.0,566.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,29.5,30.0,0.0,30.0
An Khê,40.56,35.120000000000005,4.0,31.12
Srêpốk 3,480.0,443.0,36.0,407.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,164.0,198.3,26.3,172.0
Đồng Nai 3,89.28,16.5,0.0,16.5
Đồng Nai 4,117.0,128.45999999999998,2.5,125.96
Đơn Dương,37.72,37.43,0.0,37.43
Đại Ninh,45.0,37.7,0.7,37.0
Hàm Thuận,69.62,62.92,2.9,60.02
Đa Mi,60.93,59.26,0.0,59.26
Thượng Kon Tum,23.06,21.73,0.0,21.73
Pleikrông,355.0,355.0,155.0,200.0
Ialy,655.0,739.0,339.0,400.0
Sê San 3,798.0,798.0,312.0,486.0
Sê San 3A,800.0,800.0,200.0,600.0
Sê San 4,1347.0,1347.0,672.0,675.0
Kanak,56.8,30.0,0.0,30.0
An Khê,47.35,49.0,4.0,45.0
Srêpốk 3,424.0,443.0,36.0,407.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,164.0,198.3,26.3,172.0
Đồng Nai 3,147.49,16.48,0.0,16.48
Đồng Nai 4,83.03,105.94,2.5,103.44
Đơn Dương,57.33,37.42,0.0,37.42
Đại Ninh,37.0,39.7,0.7,39.0
Hàm Thuận,63.68,63.68,2.9,60.78
Đa Mi,63.97,72.02,0.0,72.02
Thượng Kon Tum,36.99,27.78,0.0,27.78
Pleikrông,251.0,251.0,51.0,200.0
Ialy,480.0,480.0,80.0,400.0
Sê San 3,518.0,518.0,32.0,486.0
Sê San 3A,569.0,569.0,5.0,564.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,46.5,30.0,0.0,30.0
An Khê,35.63,49.0,4.0,45.0
Srêpốk 3,444.0,407.0,0.0,407.0
Buôn Kuốp,349.0,349.0,38.0,311.0
Buôn Tua Srah,160.0,172.0,0.0,172.0
Đồng Nai 3,58.22,0.0,0.0,0.0
Đồng Nai 4,52.05,52.05,2.5,49.55
Đơn Dương,49.98,37.42,0.0,37.42
Đại Ninh,23.0,39.7,0.7,39.0
Hàm Thuận,103.0,116.41000000000001,2.9,113.51
Đa Mi,126.27,124.6,0.0,124.6
Thượng Kon Tum,27.05,15.68,0.0,15.68
Pleikrông,230.0,230.0,30.0,200.0
Ialy,560.0,560.0,160.0,400.0
Sê San 3,603.0,603.0,117.0,486.0
Sê San 3A,635.0,580.0,0.0,580.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,46.5,30.0,0.0,30.0
An Khê,35.63,49.0,4.0,45.0
Srêpốk 3,406.0,443.0,36.0,407.0
Buôn Kuốp,282.0,311.0,0.0,311.0
Buôn Tua Srah,116.0,172.0,0.0,172.0
Đồng Nai 3,116.45,0.0,0.0,0.0
Đồng Nai 4,20.5,89.25,2.5,86.75
Đơn Dương,59.79,37.43,0.0,37.43
Đại Ninh,25.0,39.7,0.7,39.0
Hàm Thuận,78.6,98.71000000000001,2.9,95.81
Đa Mi,99.28,91.2,0.0,91.2
Thượng Kon Tum,22.15,15.68,0.0,15.68
Pleikrông,251.0,251.0,51.0,200.0
Ialy,530.0,530.0,130.0,400.0
Sê San 3,566.0,566.0,80.0,486.0
Sê San 3A,589.0,589.0,0.0,589.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,35.8,30.0,0.0,30.0
An Khê,34.73,41.12,4.0,37.12
Srêpốk 3,413.0,405.0,0.0,405.0
Buôn Kuốp,294.0,309.0,0.0,309.0
Buôn Tua Srah,145.0,172.0,0.0,172.0
Đồng Nai 3,247.45,0.0,0.0,0.0
Đồng Nai 4,91.96,80.5,2.5,78.0
Đơn Dương,54.62,37.63,0.0,37.63
Đại Ninh,57.0,32.7,0.7,32.0
Hàm Thuận,64.15,50.74,2.9,47.84
Đa Mi,62.85,90.35,0.0,90.35
Thượng Kon Tum,36.99,27.78,0.0,27.78
Pleikrông,217.0,251.0,51.0,200.0
Ialy,597.0,597.0,197.0,400.0
Sê San 3,656.0,668.0,182.0,486.0
Sê San 3A,710.0,710.0,100.0,610.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,35.8,30.0,0.0,30.0
An Khê,34.73,41.12,4.0,37.12
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,63.22,5.0,0.0,5.0
Đồng Nai 4,85.88,85.88,2.5,83.38
Đơn Dương,69.62,37.44,0.0,37.44
Đại Ninh,57.0,37.7,0.7,37.0
Hàm Thuận,98.16,124.98,2.9,122.08
Đa Mi,124.67,121.34,0.0,121.34
Thượng Kon Tum,26.39,0.0,0.0,0.0
Pleikrông,232.0,302.0,102.0,200.0
Ialy,635.0,635.0,235.0,400.0
Sê San 3,676.0,676.0,190.0,486.0
Sê San 3A,714.0,714.0,117.0,597.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,35.8,30.0,0.0,30.0
An Khê,34.73,41.12,4.0,37.12
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,116.45,0.0,0.0,0.0
Đồng Nai 4,14.91,15.41,2.5,12.91
Đơn Dương,59.78,37.41,0.0,37.41
Đại Ninh,81.0,37.7,0.7,37.0
Hàm Thuận,63.82,124.16000000000001,2.9,121.26
Đa Mi,122.71,121.32,0.0,121.32
Thượng Kon Tum,30.32,0.9,0.0,0.9
Pleikrông,210.0,210.0,10.0,200.0
Ialy,452.0,452.0,52.0,400.0
Sê San 3,499.0,499.0,13.0,486.0
Sê San 3A,564.0,564.0,0.0,564.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,48.9,12.0,0.0,12.0
An Khê,36.34,36.34,4.0,32.34
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,87.34,0.0,0.0,0.0
Đồng Nai 4,114.15,56.86,2.5,54.36
Đơn Dương,189.51,22.37,0.0,22.37
Đại Ninh,101.0,36.7,0.7,36.0
Hàm Thuận,139.95,126.54,2.9,123.64
Đa Mi,127.16,125.49,0.0,125.49
Thượng Kon Tum,24.8,13.89,0.0,13.89
Pleikrông,251.0,251.0,51.0,200.0
Ialy,480.0,480.0,80.0,400.0
Sê San 3,526.0,526.0,40.0,486.0
Sê San 3A,564.0,564.0,0.0,564.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,52.3,29.0,0.0,29.0
An Khê,18.43,44.14,4.0,40.14
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,62.51,33.4,0.0,33.4
Đồng Nai 4,80.69,69.23,2.5,66.73
Đơn Dương,67.7,62.35,25.0,37.35
Đại Ninh,88.0,35.7,0.7,35.0
Hàm Thuận,116.06,149.57999999999998,25.0,124.58
Đa Mi,129.12,133.85,0.0,133.85
Thượng Kon Tum,24.8,13.89,0.0,13.89
Pleikrông,1200.0,1200.0,1000.0,200.0
Ialy,1367.0,1283.0,883.0,400.0
Sê San 3,1286.0,1286.0,800.0,486.0
Sê San 3A,890.0,615.0,0.0,615.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,39.7,0.0,0.0,0.0
An Khê,4.92,4.0,4.0,0.0
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,65.46,36.35,0.0,36.35
Đồng Nai 4,67.52,113.35,2.5,110.85
Đơn Dương,62.68,62.39,25.0,37.39
Đại Ninh,78.0,55.7,0.7,55.0
Hàm Thuận,120.5,127.2,2.9,124.3
Đa Mi,125.5,134.42,0.0,134.42
Thượng Kon Tum,24.8,13.89,0.0,13.89
Pleikrông,415.0,485.0,285.0,200.0
Ialy,750.0,750.0,350.0,400.0
Sê San 3,805.0,805.0,319.0,486.0
Sê San 3A,890.0,615.0,0.0,615.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,37.4,0.0,0.0,0.0
An Khê,5.87,4.0,4.0,0.0
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,87.34,0.0,0.0,0.0
Đồng Nai 4,66.11,88.02,2.5,85.52
Đơn Dương,42.44,62.39,25.0,37.39
Đại Ninh,120.0,55.7,0.7,55.0
Hàm Thuận,87.25,127.48,2.9,124.58
Đa Mi,125.78,132.45,0.0,132.45
Thượng Kon Tum,24.8,13.89,0.0,13.89
Pleikrông,302.0,302.0,102.0,200.0
Ialy,564.0,480.0,80.0,400.0
Sê San 3,526.0,526.0,40.0,486.0
Sê San 3A,890.0,615.0,0.0,615.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,33.7,0.0,0.0,0.0
An Khê,4.86,4.0,4.0,0.0
Srêpốk 3,423.0,407.0,0.0,407.0
Buôn Kuốp,324.0,309.0,0.0,309.0
Buôn Tua Srah,174.0,113.0,0.0,113.0
Đồng Nai 3,150.88,34.43,0.0,34.43
Đồng Nai 4,48.67,83.04,2.5,80.54
Đơn Dương,52.63,62.46,25.0,37.46
Đại Ninh,133.0,17.7,0.7,17.0
Hàm Thuận,91.32,51.089999999999996,2.9,48.19
Đa Mi,52.48,89.7,0.0,89.7
Thượng Kon Tum,24.8,13.89,0.0,13.89
Pleikrông,408.0,408.0,208.0,200.0
Ialy,656.0,656.0,256.0,400.0
Sê San 3,693.0,693.0,207.0,486.0
Sê San 3A,890.0,615.0,0.0,615.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,33.7,0.0,0.0,0.0
An Khê,4.86,4.0,4.0,0.0
Srêpốk 3,428.0,409.0,0.0,409.0
Buôn Kuốp,309.0,309.0,0.0,309.0
Buôn Tua Srah,147.0,172.0,0.0,172.0
Đồng Nai 3,145.56,0.0,0.0,0.0
Đồng Nai 4,25.41,2.5,2.5,0.0
Đơn Dương,60.15,62.39,25.0,37.39
Đại Ninh,73.0,0.7,0.7,0.0
Hàm Thuận,82.36,149.4,25.0,124.4
Đa Mi,128.84,133.84,0.0,133.84
Thượng Kon Tum,24.8,13.89,0.0,13.89
Pleikrông,302.0,302.0,102.0,200.0
Ialy,530.0,530.0,130.0,400.0
Sê San 3,566.0,566.0,80.0,486.0
Sê San 3A,890.0,615.0,0.0,615.0
Sê San 4,787.0,787.0,112.0,675.0
Kanak,33.7,0.0,0.0,0.0
An Khê,4.86,4.0,4.0,0.0
Srêpốk 3,268.0,366.0,0.0,366.0
Buôn Kuốp,317.0,259.0,0.0,259.0
Buôn Tua Srah,112.0,86.0,0.0,86.0
Đồng Nai 3,145.56,0.0,0.0,0.0
Đồng Nai 4,2.5,2.5,2.5,0.0
Đơn Dương,46.81,33.86,0.0,33.86
