tên hồ,Qve,Tqx,Qxt,Qxm
Vĩnh Sơn B,0.43,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,45.0,101.95,5.95,96.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,2.37,53.28,0.0,53.28
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,1.68,7.53,0.0,7.53
Sông Bung 4,2.0,2.0,0.0,2.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,45.0,101.94,5.94,96.0
Sông Ba Hạ,25.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.45,6.0,0.0,6.0
Sông Bung 4,5.0,5.0,0.0,5.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,3.18,61.72,5.72,56.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.08,3.58,0.0,3.58
Sông Bung 4,11.7,11.7,0.0,11.7
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,44.77,107.72,5.72,102.0
Sông Ba Hạ,18.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.42,3.92,0.0,3.92
Sông Bung 4,12.8,12.8,0.0,12.8
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,48.65,110.72,5.72,105.0
Sông Ba Hạ,19.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.43,4.78,0.0,4.78
Sông Bung 4,32.0,32.0,0.0,32.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.78,0.0,0.0,0.0
Sông Tranh 2,35.24,92.19,5.72,86.47
Sông Ba Hạ,30.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.28,4.08,0.0,4.08
Sông Bung 4,19.0,19.0,0.0,19.0
Vĩnh Sơn B,0.61,0.0,0.0,0.0
Vĩnh Sơn C,0.78,0.0,0.0,0.0
Sông Tranh 2,5.71,5.71,5.71,0.0
Sông Ba Hạ,35.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,16.27,39.0,0.0,39.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.15,4.75,0.0,4.75
Sông Bung 4,7.0,7.0,0.0,7.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.78,0.0,0.0,0.0
Sông Tranh 2,46.04,102.71,5.71,97.0
Sông Ba Hạ,25.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,8.27,31.0,0.0,31.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.18,9.18,0.0,9.18
Sông Bung 4,20.0,20.0,0.0,20.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.78,0.0,0.0,0.0
Sông Tranh 2,41.76,98.71,5.71,93.0
Sông Ba Hạ,22.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,39.96,0.0,39.96
A Vương,9.27,32.0,0.0,32.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,9.042699335548173,7.7,0.0,7.7
Sông Bung 4,51.92,11.7,0.0,11.7
Vĩnh Sơn B,0.35,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,7.3,102.7,5.7,97.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.11,2.01,0.0,2.01
Sông Bung 4,65.92,25.7,0.0,25.7
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,54.2,54.2,5.7,48.5
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,39.96,39.96,0.0,39.96
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,9.042699335548173,6.46,0.0,6.46
Sông Bung 4,32.28,72.5,0.0,72.5
Vĩnh Sơn B,0.18,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,41.75,98.7,5.7,93.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,15.27,38.0,0.0,38.0
Sông Bung 2,13.31,0.0,0.0,0.0
Vĩnh Sơn A,1.1,9.1,0.0,9.1
Sông Bung 4,6.28,46.5,0.0,46.5
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,41.75,98.7,5.7,93.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,16.27,39.0,0.0,39.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.3,4.3,0.0,4.3
Sông Bung 4,29.78,70.0,0.0,70.0
Vĩnh Sơn B,0.46,0.0,0.0,0.0
Vĩnh Sơn C,0.35,0.0,0.0,0.0
Sông Tranh 2,15.64,107.7,5.7,102.0
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,18.84,64.3,0.0,64.3
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.5,8.5,0.0,8.5
Sông Bung 4,36.0,36.0,0.0,36.0
Vĩnh Sơn B,0.2,0.0,0.0,0.0
Vĩnh Sơn C,0.35,0.0,0.0,0.0
Sông Tranh 2,15.92,101.7,5.7,96.0
Sông Ba Hạ,17.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,10.82,79.0,0.0,79.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,0.8,8.87,0.0,8.87
Sông Bung 4,14.56,95.0,0.0,95.0
Vĩnh Sơn B,1.67,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,49.75,163.29999999999998,5.7,157.6
Sông Ba Hạ,19.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,7.82,76.0,0.0,76.0
Sông Bung 2,10.07,30.03,0.0,30.03
Vĩnh Sơn A,0.08,7.08,0.0,7.08
Sông Bung 4,15.33,136.0,0.0,136.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,22.69,175.97,5.7,170.27
Sông Ba Hạ,16.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,33.54,79.0,0.0,79.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,9.042699335548173,9.09,0.0,9.09
Sông Bung 4,66.78,107.0,0.0,107.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,34.41,187.7,5.7,182.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,10.82,79.0,0.0,79.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,0.3,8.5,0.0,8.5
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,0.18,0.0,0.0,0.0
Vĩnh Sơn C,0.37,0.0,0.0,0.0
Sông Tranh 2,40.41,193.7,5.7,188.0
Sông Ba Hạ,20.0,320.0,0.0,320.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,10.82,79.0,0.0,79.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,0.18,8.28,0.0,8.28
Sông Bung 4,34.83,155.5,0.0,155.5
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,40.24,193.53,5.7,187.83
Sông Ba Hạ,25.0,274.0,0.0,274.0
Sông Hinh,5.44,52.52,0.0,52.52
A Vương,16.27,39.0,0.0,39.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,0.2,6.6,0.0,6.6
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.24,0.0,0.0,0.0
Sông Tranh 2,48.62,99.7,5.7,94.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,5.54,51.0,0.0,51.0
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.47,7.0,0.0,7.0
Sông Bung 4,35.28,75.5,0.0,75.5
Vĩnh Sơn B,0.81,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,5.7,5.7,5.7,0.0
Sông Ba Hạ,22.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,11.14,56.6,0.0,56.6
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.18,5.33,0.0,5.33
Sông Bung 4,19.78,60.0,0.0,60.0
Vĩnh Sơn B,1.02,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,5.7,5.7,5.7,0.0
Sông Ba Hạ,18.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,25.12,0.0,25.12
A Vương,6.27,29.0,0.0,29.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.31,0.96,0.0,0.96
Sông Bung 4,19.78,60.0,0.0,60.0
Vĩnh Sơn B,0.01,0.0,0.0,0.0
Vĩnh Sơn C,0.78,0.0,0.0,0.0
Sông Tranh 2,15.23,102.7,5.7,97.0
Sông Ba Hạ,10.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,21.44,66.9,0.0,66.9
Sông Bung 2,3.99,30.6,0.0,30.6
Vĩnh Sơn A,1.3,5.3,0.0,5.3
Sông Bung 4,27.78,68.0,0.0,68.0
Vĩnh Sơn B,1.0,0.0,0.0,0.0
Vĩnh Sơn C,1.0,0.0,0.0,0.0
Sông Tranh 2,51.62,102.7,5.7,97.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,53.28,53.28,0.0,53.28
A Vương,33.27,56.0,0.0,56.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,1.07,9.07,0.0,9.07
Sông Bung 4,19.78,60.0,0.0,60.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,2.0,0.0,0.0,0.0
Sông Tranh 2,102.73,102.7,5.7,97.0
Sông Ba Hạ,17.0,0.0,0.0,0.0
Sông Hinh,6.2,53.28,0.0,53.28
A Vương,31.54,77.0,0.0,77.0
Sông Bung 2,4.53,4.53,0.0,4.53
Vĩnh Sơn A,1.02,10.02,0.0,10.02
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,2.0,0.0,0.0,0.0
Sông Tranh 2,51.61,102.7,5.7,97.0
Sông Ba Hạ,11.0,0.0,0.0,0.0
Sông Hinh,53.28,53.28,0.0,53.28
A Vương,14.0,14.0,0.0,14.0
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,1.52,6.1,0.0,6.1
Sông Bung 4,19.78,60.0,0.0,60.0
Vĩnh Sơn B,1.97,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,7.22,104.7,5.7,99.0
Sông Ba Hạ,18.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,9.82,78.0,0.0,78.0
Sông Bung 2,4.54,34.0,0.0,34.0
Vĩnh Sơn A,1.09,5.7,0.0,5.7
Sông Bung 4,16.63,137.3,0.0,137.3
Vĩnh Sơn B,2.96,0.0,0.0,0.0
Vĩnh Sơn C,5.12,0.0,0.0,0.0
Sông Tranh 2,12.4,114.60000000000001,5.7,108.9
Sông Ba Hạ,35.0,0.0,0.0,0.0
Sông Hinh,9.7,53.28,0.0,53.28
A Vương,9.82,78.0,0.0,78.0
Sông Bung 2,4.54,34.0,0.0,34.0
Vĩnh Sơn A,1.36,7.0,0.0,7.0
Sông Bung 4,24.33,145.0,0.0,145.0
Vĩnh Sơn B,3.97,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,51.61,102.72,5.72,97.0
Sông Ba Hạ,38.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,5.04,50.5,0.0,50.5
Sông Bung 2,4.87,10.76,0.0,10.76
Vĩnh Sơn A,0.19,5.51,0.0,5.51
Sông Bung 4,44.12,3.9,0.0,3.9
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.22,0.0,0.0,0.0
Sông Tranh 2,53.6,104.71,5.71,99.0
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,7.99,29.0,0.0,29.0
Sông Bung 2,5.67,5.67,0.0,5.67
Vĩnh Sơn A,0.34,7.61,0.0,7.61
Sông Bung 4,10.4,10.4,0.0,10.4
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,2.35,0.0,0.0,0.0
Sông Tranh 2,29.32,104.71,5.71,99.0
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,0.0,0.0,0.0
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,4.54,34.0,0.0,34.0
Vĩnh Sơn A,9.042699335548173,4.1,0.0,4.1
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,0.12,0.0,0.0,0.0
Vĩnh Sơn C,1.18,0.0,0.0,0.0
Sông Tranh 2,7.19,109.41,5.71,103.7
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,0.0,0.0,0.0
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,4.54,34.0,0.0,34.0
Vĩnh Sơn A,0.35,9.0,0.0,9.0
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,1.13,0.0,0.0,0.0
Vĩnh Sơn C,0.22,0.0,0.0,0.0
Sông Tranh 2,46.09,199.7,5.7,194.0
Sông Ba Hạ,20.0,385.0,0.0,385.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,29.08,71.1,0.0,71.1
Sông Bung 2,5.0,22.67,0.0,22.67
Vĩnh Sơn A,0.28,7.6,0.0,7.6
Sông Bung 4,49.56,130.0,0.0,130.0
Vĩnh Sơn B,0.63,0.0,0.0,0.0
Vĩnh Sơn C,0.22,0.0,0.0,0.0
Sông Tranh 2,8.84,205.76,5.76,200.0
Sông Ba Hạ,34.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,4.43,22.1,0.0,22.1
Vĩnh Sơn A,0.47,5.5,0.0,5.5
Sông Bung 4,55.56,136.0,0.0,136.0
Vĩnh Sơn B,0.81,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.42,205.76,5.76,200.0
Sông Ba Hạ,18.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,4.54,34.0,0.0,34.0
Vĩnh Sơn A,3.5,8.5,0.0,8.5
Sông Bung 4,20.33,141.0,0.0,141.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.41,205.74,5.74,200.0
Sông Ba Hạ,24.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,46.69,67.7,0.0,67.7
Sông Bung 2,17.73485467399843,0.0,0.0,0.0
Vĩnh Sơn A,0.08,8.2,0.0,8.2
Sông Bung 4,27.38,67.6,0.0,67.6
Vĩnh Sơn B,1.03,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,99.51,201.74,5.74,196.0
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,5.89,0.0,0.0,0.0
Vĩnh Sơn A,0.2,6.3,0.0,6.3
Sông Bung 4,29.78,70.0,0.0,70.0
Vĩnh Sơn B,0.03,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.12,205.74,5.74,200.0
Sông Ba Hạ,18.0,0.0,0.0,0.0
Sông Hinh,41.86,41.86,0.0,41.86
A Vương,62.4,62.4,0.0,62.4
Sông Bung 2,17.67,0.0,0.0,0.0
Vĩnh Sơn A,0.13,4.66,0.0,4.66
Sông Bung 4,70.0,70.0,0.0,70.0
Vĩnh Sơn B,0.52,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,52.4,219.74,5.74,214.0
Sông Ba Hạ,15.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,5.89,0.0,0.0,0.0
Vĩnh Sơn A,0.23,5.66,0.0,5.66
Sông Bung 4,70.0,70.0,0.0,70.0
Vĩnh Sơn B,0.43,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,154.63,205.74,5.74,200.0
Sông Ba Hạ,14.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,15.58,57.6,0.0,57.6
Sông Bung 2,11.78,0.0,0.0,0.0
Vĩnh Sơn A,0.32,3.0,0.0,3.0
Sông Bung 4,70.0,70.0,0.0,70.0
Vĩnh Sơn B,0.01,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,52.41,205.74,5.74,200.0
Sông Ba Hạ,10.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,32.98,75.0,0.0,75.0
Sông Bung 2,5.89,0.0,0.0,0.0
Vĩnh Sơn A,0.09,1.7,0.0,1.7
Sông Bung 4,70.0,70.0,0.0,70.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,103.52,205.74,5.74,200.0
Sông Ba Hạ,12.0,0.0,0.0,0.0
Sông Hinh,70.22,26.64,0.0,26.64
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,19.71,7.93,0.0,7.93
Vĩnh Sơn A,9.042699335548173,6.12,0.0,6.12
Sông Bung 4,158.44,78.0,0.0,78.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,52.41,205.74,5.74,200.0
Sông Ba Hạ,108.0,0.0,0.0,0.0
Sông Hinh,9.7,53.28,0.0,53.28
A Vương,56.99,78.0,0.0,78.0
Sông Bung 2,17.67,0.0,0.0,0.0
Vĩnh Sơn A,0.19,5.35,0.0,5.35
Sông Bung 4,78.0,78.0,0.0,78.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,60.18,162.41,5.74,156.67
Sông Ba Hạ,95.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,8.44,2.55,0.0,2.55
Vĩnh Sơn A,0.46,5.46,0.0,5.46
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.4,205.74,5.74,200.0
Sông Ba Hạ,270.0,309.0,0.0,309.0
Sông Hinh,53.28,53.28,0.0,53.28
A Vương,15.99,37.0,0.0,37.0
Sông Bung 2,9.35,9.35,0.0,9.35
Vĩnh Sơn A,0.01,8.04,0.0,8.04
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,0.05,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.39,205.73,5.73,200.0
Sông Ba Hạ,60.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,46.46,17.0,0.0,17.0
Vĩnh Sơn A,0.2,4.38,0.0,4.38
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,0.52,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.39,205.73,5.73,200.0
Sông Ba Hạ,55.0,0.0,0.0,0.0
Sông Hinh,51.38,51.38,0.0,51.38
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,4.81,4.81,0.0,4.81
Vĩnh Sơn A,0.5,4.5,0.0,4.5
Sông Bung 4,15.5,15.5,0.0,15.5
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.38,205.72,5.72,200.0
Sông Ba Hạ,32.0,0.0,0.0,0.0
Sông Hinh,42.62,42.62,0.0,42.62
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,7.39,34.0,0.0,34.0
Vĩnh Sơn A,0.6,9.1,0.0,9.1
Sông Bung 4,58.66,139.1,0.0,139.1
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,52.43,205.76,5.76,200.0
Sông Ba Hạ,41.0,0.0,0.0,0.0
Sông Hinh,9.7,53.28,0.0,53.28
A Vương,35.98,78.0,0.0,78.0
Sông Bung 2,4.53,4.53,0.0,4.53
Vĩnh Sơn A,0.28,5.7,0.0,5.7
Sông Bung 4,58.42,18.2,0.0,18.2
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,15.85,205.76,5.76,200.0
Sông Ba Hạ,20.0,0.0,0.0,0.0
Sông Hinh,9.7,53.28,0.0,53.28
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,5.85,23.52,0.0,23.52
Vĩnh Sơn A,9.042699335548173,4.58,0.0,4.58
Sông Bung 4,15.28,55.5,0.0,55.5
Vĩnh Sơn B,0.52,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,30.15,152.41,5.74,146.67
Sông Ba Hạ,25.0,146.0,0.0,146.0
Sông Hinh,1.33,44.91,0.0,44.91
A Vương,25.0,25.0,0.0,25.0
Sông Bung 2,19.96,0.0,0.0,0.0
Vĩnh Sơn A,0.66,1.66,0.0,1.66
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,1.0,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,13.29,207.74,5.74,202.0
Sông Ba Hạ,34.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,0.66,1.66,0.0,1.66
Sông Bung 4,11.78,52.0,0.0,52.0
Vĩnh Sơn B,1.0,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,10.3,207.73,5.73,202.0
Sông Ba Hạ,30.0,242.0,0.0,242.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,18.38,60.4,0.0,60.4
Sông Bung 2,6.65,0.0,0.0,0.0
Vĩnh Sơn A,0.11,0.11,0.0,0.11
Sông Bung 4,40.22,0.0,0.0,0.0
Vĩnh Sơn B,0.99,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,54.39,207.73,5.73,202.0
Sông Ba Hạ,27.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,3.69,17.0,0.0,17.0
Vĩnh Sơn A,0.35,0.0,0.0,0.0
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,0.99,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,12.9,106.73,5.73,101.0
Sông Ba Hạ,30.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,3.69,17.0,0.0,17.0
Vĩnh Sơn A,0.3,0.3,0.0,0.3
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,0.99,0.0,0.0,0.0
Vĩnh Sơn C,0.46,0.0,0.0,0.0
Sông Tranh 2,54.37,207.71,5.71,202.0
Sông Ba Hạ,10.0,0.0,0.0,0.0
Sông Hinh,161.5846898895497,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,3.69,17.0,0.0,17.0
Vĩnh Sơn A,0.48,0.48,0.0,0.48
Sông Bung 4,37.78,78.0,0.0,78.0
Vĩnh Sơn B,6.19780880773362,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,24.64,207.71,5.71,202.0
Sông Ba Hạ,30.0,0.0,0.0,0.0
Sông Hinh,26.64,26.64,0.0,26.64
A Vương,14.97,78.0,0.0,78.0
Sông Bung 2,0.74,34.0,0.0,34.0
Vĩnh Sơn A,0.55,5.58,0.0,5.58
Sông Bung 4,35.33,156.0,0.0,156.0
Vĩnh Sơn B,1.02,0.0,0.0,0.0
Vĩnh Sơn C,4.91757142857143,0.0,0.0,0.0
Sông Tranh 2,30.7,213.76,5.76,208.0
Sông Ba Hạ,20.0,194.0,0.0,194.0
Sông Hinh,9.7,53.28,0.0,53.28
A Vương,14.97,78.0,0.0,78.0
